country_code,year,PIB,country_name,continent_name,pop_active,pop_total,earth_footprint,IHD,pib_per_capta,measure,energy_value,earth_footprint_continent_mean_on_year,pop_active_continent_mean_on_year,pop_total_continent_mean_on_year,IHD_continent_mean_on_year,pib_per_capta_continent_mean_on_year,energy_value_continent_mean_on_year
CRI,2014,50577769785.0761,Costa Rica,North America,2336641,4795396,1.509983884651112,0.78,10547.151848372085,PC_PRYENRGSUPPLY,50.17,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
CUB,2014,80656000000,Cuba,North America,5127817,11306902,1.1134467780694748,0.768,7133.342094943425,PC_PRYENRGSUPPLY,14.24,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
CYP,2014,23364707443.2798,Cyprus,Europe,604603,1152285,2.047178770948403,0.856,20276.847692437026,PC_PRYENRGSUPPLY,6.71,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
CYP,2014,23364707443.2798,Cyprus,Asia,604603,1152285,2.047178770948403,0.856,20276.847692437026,PC_PRYENRGSUPPLY,6.71,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
CZE,2014,207818330723.835,Czech Republic,Europe,5324486,10525347,3.3583052639239166,0.879,19744.558609215925,PC_PRYENRGSUPPLY,8.82,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
DEU,2014,3898726503841.35,Germany,Europe,42415215,80982500,3.018030501567844,0.93,48142.82720144908,PC_PRYENRGSUPPLY,11.57,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
DJI,2014,1455035088.74594,Djibouti,Africa,389316,898696,1.511855344846039,0.467,1619.0514798618665,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
DMA,2014,523540777.777778,Dominica,North America,NA,71085,1.5107568853895978,0.724,7364.996522160484,NA,NA,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
DNK,2014,352993631617.708,Denmark,Europe,2907019,5643475,4.236356192266205,0.928,62548.98473329075,PC_PRYENRGSUPPLY,27.35,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
DOM,2014,66065015410.0468,Dominican Republic,North America,4361732,10165178,0.9828036446543302,0.718,6499.149883066169,PC_PRYENRGSUPPLY,13.46,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
DZA,2014,213810022462.428,Algeria,Africa,11592454,38923687,1.4929442623761473,0.747,5493.0567718938855,PC_PRYENRGSUPPLY,0.05,NA,NA,NA,0.5331020408163265,NA,NA
ECU,2014,101726331000,Ecuador,South America,7220810,15951838,1.2322353173931133,0.742,6377.091530142169,PC_PRYENRGSUPPLY,12.64,1.78663973262093,16732535.666666666,34022655.333333336,0.74575,9655.316437672125,NA
EGY,2014,305529656458.438,Egypt,Africa,30228330,90424654,1.1774501536283493,0.683,3378.8313578555467,PC_PRYENRGSUPPLY,4.07,NA,NA,NA,0.5331020408163265,NA,NA
ERI,2014,NA,Eritrea,Africa,NA,NA,0.3119530133940867,0.428,NA,PC_PRYENRGSUPPLY,77.73,NA,NA,NA,0.5331020408163265,NA,NA
ESP,2014,1376910811040.88,Spain,Europe,23142240,46480882,2.2610173518485506,0.88,29623.164445134236,PC_PRYENRGSUPPLY,15.51,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
EST,2014,26615854605.2787,Estonia,Europe,676013,1314545,4.079464740031951,0.864,20247.199301110802,PC_PRYENRGSUPPLY,14.22,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
ETH,2014,55612228233.5179,Ethiopia,Africa,45284227,98094253,0.6381541100661486,0.445,566.9264664619842,PC_PRYENRGSUPPLY,94.08,NA,NA,NA,0.5331020408163265,NA,NA
FIN,2014,272609288689.575,Finland,Europe,2687026,5461512,3.6222329540395517,0.914,49914.61864215899,PC_PRYENRGSUPPLY,29.92,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
FJI,2014,4856963251.97477,Fiji,Oceania,358529,866453,2.3154941145642884,0.73,5605.570356354897,NA,NA,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
FRA,2014,2852165760630.27,France,Europe,30131595,66316100,2.850620692616456,0.894,43008.647381710776,PC_PRYENRGSUPPLY,8.78,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
FSM,2014,317999400,Micronesia (Federated States of),Oceania,NA,107446,NA,0.618,2959.6206466504104,NA,NA,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
GAB,2014,18179752009.7489,Gabon,Africa,608732,1883800,1.5132065591072492,0.693,9650.574376127455,PC_PRYENRGSUPPLY,75.14,NA,NA,NA,0.5331020408163265,NA,NA
GBR,2014,3034729456047.18,United Kingdom,Europe,33145552,64613160,2.827545589144568,0.919,46967.6681352093,PC_PRYENRGSUPPLY,6.75,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
GEO,2014,16509316418.4176,Georgia,Europe,2030083,3719414,1.1669185676922151,0.765,4438.687497121214,PC_PRYENRGSUPPLY,27.3,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
GEO,2014,16509316418.4176,Georgia,Asia,2030083,3719414,1.1669185676922151,0.765,4438.687497121214,PC_PRYENRGSUPPLY,27.3,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
GHA,2014,53601126665.1424,Ghana,Africa,11366810,27224472,1.1404851130892275,0.576,1968.8582634455647,PC_PRYENRGSUPPLY,48.14,NA,NA,NA,0.5331020408163265,NA,NA
GIN,2014,8778473614.54971,Guinea,Africa,3953081,11150977,0.9166555939378446,0.44,787.2380702201887,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
GMB,2014,1259063630.69993,Gambia,Africa,666666,2024042,0.6207888616027151,0.454,622.0541029780657,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
GNB,2014,1053512334.17271,Guinea-Bissau,Africa,702892,1692439,0.8859061513580152,0.445,622.4817167252172,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
GNQ,2014,21736500712.9638,Equatorial Guinea,Africa,435085,1122276,1.3420620461987254,0.59,19368.23091018947,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
GRC,2014,237029579260.722,Greece,Europe,4923992,10892413,2.5493180539580687,0.864,21760.97979949181,PC_PRYENRGSUPPLY,10.57,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
GRD,2014,911497407.407407,Grenada,North America,NA,108902,1.844078180380932,0.761,8369.886755132202,NA,NA,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
GTM,2014,58722323918.1604,Guatemala,North America,6210831,15923243,1.074893850156589,0.643,3687.8369511889255,PC_PRYENRGSUPPLY,62.95,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
GUY,2014,3077643313.70623,Guyana,South America,305207,763380,1.5992654762251037,0.648,4031.6006624567453,NA,NA,1.78663973262093,16732535.666666666,34022655.333333336,0.74575,9655.316437672125,NA
HND,2014,19618567447.2199,Honduras,North America,3851879,8955589,0.8710335707849645,0.603,2190.650715125482,PC_PRYENRGSUPPLY,47,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
HRV,2014,57682343707.5954,Croatia,Europe,1895430,4238389,2.1720508844823794,0.824,13609.497313152568,PC_PRYENRGSUPPLY,24.94,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
HTI,2014,8776350789.5993,Haiti,North America,4603648,10549008,0.39490861924557125,0.49,831.9598193118538,PC_PRYENRGSUPPLY,77.98,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
HUN,2014,140082504424.588,Hungary,Europe,4526213,9866468,2.166939486380176,0.833,14197.836999480262,PC_PRYENRGSUPPLY,8.45,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
IDN,2014,890814755233.225,Indonesia,Asia,123295987,255129004,1.0094583750292832,0.683,3491.6247908576674,PC_PRYENRGSUPPLY,34.43,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
IND,2014,2039127446298.55,India,Asia,481086348,1295604184,0.7021301520353513,0.618,1573.881492110518,PC_PRYENRGSUPPLY,25.3,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
IRL,2014,258471885130.304,Ireland,Europe,2261883,4657740,3.0055684638038014,0.921,55492.98267621292,PC_PRYENRGSUPPLY,7.53,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
IRN,2014,434474616831.914,"Iran, Islamic Republic of",Asia,24589751,77465753,2.0097725312283243,0.788,5608.6025115113,PC_PRYENRGSUPPLY,0.73,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
IRQ,2014,234648370497.427,Iraq,Asia,8800609,34411951,1.2187626282518997,0.666,6818.804621029101,PC_PRYENRGSUPPLY,0.6,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
ISL,2014,17758089312.4856,Iceland,Europe,198702,327386,NA,0.925,54242.0546770039,PC_PRYENRGSUPPLY,89.07,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
ISR,2014,310007879343.474,Israel,Asia,3806769,8215700,2.8232532227899108,0.899,37733.592918859504,PC_PRYENRGSUPPLY,5.28,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
ITA,2014,2151732868243.21,Italy,Europe,25404369,60789140,2.637882496004595,0.874,35396.665724226565,PC_PRYENRGSUPPLY,18.06,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
JAM,2014,13852192273.1357,Jamaica,North America,1408702,2875136,1.0147778233348643,0.728,4817.925925290387,PC_PRYENRGSUPPLY,19.03,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
JOR,2014,36104372355.4302,Jordan,Asia,2226330,8920049,1.1289348099696155,0.73,4047.5531418527185,PC_PRYENRGSUPPLY,2,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
JPN,2014,4850413536037.84,Japan,Asia,66176723,127276000,2.8269838516694747,0.903,38109.41211255728,PC_PRYENRGSUPPLY,4.84,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
KAZ,2014,221415572819.5,Kazakhstan,Europe,9063666,17288285,3.434467911021505,0.793,12807.260686615242,PC_PRYENRGSUPPLY,0.96,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
KAZ,2014,221415572819.5,Kazakhstan,Asia,9063666,17288285,3.434467911021505,0.793,12807.260686615242,PC_PRYENRGSUPPLY,0.96,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
KEN,2014,61448046801.7207,Kenya,Africa,17984675,46699981,0.6305153707398675,0.572,1315.8045353748796,PC_PRYENRGSUPPLY,82.83,NA,NA,NA,0.5331020408163265,NA,NA
KGZ,2014,7468096566.71158,Kyrgyzstan,Asia,2507654,5835500,1.0497953894830112,0.663,1279.7697826598544,PC_PRYENRGSUPPLY,30.21,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
KHM,2014,16702610842.4025,Cambodia,Asia,8535549,15274503,0.7961773701713981,0.566,1093.496190507966,PC_PRYENRGSUPPLY,66.88,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
KIR,2014,179703443.302686,Kiribati,Oceania,NA,109391,NA,0.616,1642.7625974960097,NA,NA,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
KNA,2014,916857359.52963,Saint Kitts and Nevis,North America,NA,50774,NA,0.77,18057.615305660966,NA,NA,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
KOR,2014,1411333926201.24,"Korea, Republic of",Asia,27128826,50746659,3.444842345730546,0.896,27811.36638377001,PC_PRYENRGSUPPLY,1.46,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
KWT,2014,162631412508.784,Kuwait,Asia,2155253,3690942,4.696415535393685,0.799,44062.30509956103,PC_PRYENRGSUPPLY,0,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
LAO,2014,13268458231.9284,Lao People's Democratic Republic,Asia,3421068,6639756,1.0958040158865543,0.586,1998.3352147169867,NA,NA,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
LBN,2014,48296099502.4876,Lebanon,Asia,2127176,6262410,2.1414443156631005,0.751,7712.062848406221,PC_PRYENRGSUPPLY,2.22,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
LBR,2014,3144000000,Liberia,Africa,1411593,4359505,0.7124482944060277,0.431,721.1827948356522,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
LCA,2014,1542406296.2963,Saint Lucia,North America,95094,178296,1.3668915460467301,0.737,8650.818281376474,NA,NA,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
LIE,2014,6657170923.37918,Liechtenstein,Europe,NA,37223,NA,0.911,178845.631017897,NA,NA,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
LKA,2014,79356449840.5771,Sri Lanka,Asia,8436982,20778000,0.891365513397404,0.763,3819.253529722644,PC_PRYENRGSUPPLY,49.73,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
LSO,2014,2614566292.25907,Lesotho,Africa,896497,2043437,0.8208422072228084,0.509,1279.4944460039972,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
LTU,2014,48516371720.8346,Lithuania,Europe,1481170,2932367,3.333819679051272,0.851,16545.122667399613,PC_PRYENRGSUPPLY,18.25,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
LUX,2014,66103853236.7572,Luxembourg,Europe,273741,556319,7.639275017316444,0.895,118823.64836857487,PC_PRYENRGSUPPLY,4.98,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
LVA,2014,31335013751.5424,Latvia,Europe,1008598,1993782,3.505023936439454,0.838,15716.369067201129,PC_PRYENRGSUPPLY,37.17,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
MAR,2014,110081248587.369,Morocco,Africa,11833628,34192347,1.09008772863442,0.65,3219.4703857962427,PC_PRYENRGSUPPLY,8.81,NA,NA,NA,0.5331020408163265,NA,NA
MDA,2014,9510219299.49557,Moldova (Republic of),Europe,1236236,3556397,NA,0.696,2674.1163316400193,PC_PRYENRGSUPPLY,9.41,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
MDG,2014,10673516672.6664,Madagascar,Africa,11931368,23589887,0.580800483674879,0.512,452.46154306149924,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
MDV,2014,3697351596.83753,Maldives,Asia,228124,435015,NA,0.705,8499.365761726676,NA,NA,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
MEX,2014,1314563967425.24,Mexico,North America,53057168,120355128,1.546302090881726,0.761,10922.376048864657,PC_PRYENRGSUPPLY,8.47,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
MLI,2014,14345828992.0411,Mali,Africa,6279936,16934220,0.9279351712172074,0.414,847.1502668585326,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
MLT,2014,11281702719.8057,Malta,Europe,199944,434558,3.1337442414889614,0.862,25961.327877534644,PC_PRYENRGSUPPLY,2.21,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
MMR,2014,65446199787.8425,Myanmar,Asia,24743173,52280807,0.9618102336211607,0.564,1251.8207645081397,PC_PRYENRGSUPPLY,60.67,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
MNE,2014,4587928884.17142,Montenegro,Europe,255171,621810,2.1459545450922035,0.805,7378.345289029478,PC_PRYENRGSUPPLY,33.07,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
MNG,2014,12226514722.0861,Mongolia,Asia,1269010,2940108,4.4810025284713095,0.734,4158.525714730921,PC_PRYENRGSUPPLY,3.77,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
MOZ,2014,16961117243.491,Mozambique,Africa,11400608,26286163,0.5062651884233391,0.427,645.2488803136083,PC_PRYENRGSUPPLY,89.28,NA,NA,NA,0.5331020408163265,NA,NA
MRT,2014,5372783879.75886,Mauritania,Africa,1071546,3930896,1.3692032573251933,0.514,1366.8089615596189,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
MUS,2014,12803445933.5894,Mauritius,Africa,595863,1260934,2.1231441930193036,0.782,10153.938218486772,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
MWI,2014,6047813437.31804,Malawi,Africa,6880667,16289540,0.48501028200255436,0.468,371.2697496257132,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
MYS,2014,338061963396.376,Malaysia,Asia,14240932,29866559,2.5379390440526626,0.79,11319.079757275553,PC_PRYENRGSUPPLY,3.37,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
NAM,2014,12786078008.2376,Namibia,Africa,874027,2273430,1.4052680887365738,0.636,5624.135340977114,PC_PRYENRGSUPPLY,19.94,NA,NA,NA,0.5331020408163265,NA,NA
NER,2014,8229731383.75656,Niger,Africa,7560060,19240157,1.0449682854561757,0.345,427.73722604012846,PC_PRYENRGSUPPLY,73.77,NA,NA,NA,0.5331020408163265,NA,NA
NGA,2014,568498937615.656,Nigeria,Africa,54234993,176404902,0.7051417497086988,0.524,3222.693537255875,PC_PRYENRGSUPPLY,80.96,NA,NA,NA,0.5331020408163265,NA,NA
NIC,2014,11880438824.4494,Nicaragua,North America,2771241,6142733,0.8452862607883946,0.649,1934.0640109946826,PC_PRYENRGSUPPLY,59.14,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
NLD,2014,890981311077.658,Netherlands,Europe,8966901,16865008,3.6825991363617194,0.924,52830.17423280546,PC_PRYENRGSUPPLY,4.72,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
NOR,2014,499338534779.159,Norway,Europe,2722748,5137232,3.663487584397568,0.946,97199.91909634585,PC_PRYENRGSUPPLY,45.56,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
NPL,2014,20002968837.9471,Nepal,Asia,14778109,26906926,0.6183186295793236,0.56,743.4133812962173,PC_PRYENRGSUPPLY,83.23,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
NZL,2014,200834001603.85,New Zealand,Oceania,2464398,4509700,3.1590152916875374,0.91,44533.78309063796,PC_PRYENRGSUPPLY,39.99,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
OMN,2014,81076723016.9051,Oman,Asia,2147235,4027260,4.04692975514241,0.815,20131.981301655494,PC_PRYENRGSUPPLY,0,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
PAK,2014,244360888750.807,Pakistan,Asia,64952744,195306825,0.4965772504285723,0.548,1251.1641042283443,PC_PRYENRGSUPPLY,38.78,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
PAN,2014,49921500000,Panama,North America,1813556,3901315,1.4130979631517353,0.781,12796.070043049587,PC_PRYENRGSUPPLY,19.1,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
PER,2014,200983797111.659,Peru,South America,16631917,30090359,1.364434254524076,0.746,6679.341948418063,PC_PRYENRGSUPPLY,20.45,1.78663973262093,16732535.666666666,34022655.333333336,0.74575,9655.316437672125,NA
PHL,2014,284584522898.872,Philippines,Asia,42537172,100513138,0.6588829460866081,0.689,2831.316667268631,PC_PRYENRGSUPPLY,37.99,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
PLW,2014,245675100,Palau,Oceania,NA,17626,NA,0.786,13938.221944854193,NA,NA,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
PNG,2014,23210611846.9164,Papua New Guinea,Oceania,2372125,7946731,1.089863778983948,0.536,2920.7748251345615,NA,NA,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
POL,2014,545389126644.476,Poland,Europe,18405024,38011735,2.631007648895582,0.842,14347.91457544561,PC_PRYENRGSUPPLY,9.14,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
PRT,2014,229629822121.601,Portugal,Europe,5241643,10401062,2.2327643431781614,0.839,22077.53613252195,PC_PRYENRGSUPPLY,26.16,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
PRY,2014,40276532540.8812,Paraguay,South America,3172709,6599526,1.944933928639257,0.698,6102.94323272326,PC_PRYENRGSUPPLY,135.19,1.78663973262093,16732535.666666666,34022655.333333336,0.74575,9655.316437672125,NA
PSE,2014,12715600000,"Palestine, State of",Asia,1132123,4173398,NA,0.679,3046.821798448171,NA,NA,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
QAT,2014,206224725274.725,Qatar,Asia,1849981,2459198,8.525555930897783,0.853,83858.52837987222,PC_PRYENRGSUPPLY,0,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
ROU,2014,199626806401.529,Romania,Europe,9193930,19908979,1.67037113293644,0.802,10026.973578179422,PC_PRYENRGSUPPLY,19.33,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
RUS,2014,2059984158384.6,Russian Federation,Europe,75293857,143819666,3.2697286742118274,0.807,14323.382995372831,PC_PRYENRGSUPPLY,2.53,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
RUS,2014,2059984158384.6,Russian Federation,Asia,75293857,143819666,3.2697286742118274,0.807,14323.382995372831,PC_PRYENRGSUPPLY,2.53,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
RWA,2014,8016591927.65923,Rwanda,Africa,5528844,11083635,0.4806289850374951,0.509,723.2818409898224,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
SAU,2014,756350347333.334,Saudi Arabia,Asia,12472996,30916994,3.6043807193243405,0.852,24463.903163850082,PC_PRYENRGSUPPLY,0,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
SDN,2014,82151588418.8325,Sudan,Africa,10434171,37977655,0.761399893395765,0.492,2163.1558983521363,PC_PRYENRGSUPPLY,68.24,NA,NA,NA,0.5331020408163265,NA,NA
SEN,2014,19770840285.9946,Senegal,Africa,3743662,14174731,0.6731934915765897,0.486,1394.794743264941,PC_PRYENRGSUPPLY,45.89,NA,NA,NA,0.5331020408163265,NA,NA
SGP,2014,314851156183.411,Singapore,Asia,3249280,5469724,3.578116934488248,0.928,57562.530793767844,PC_PRYENRGSUPPLY,1.32,NA,42891002.354166664,92528939.83333333,0.7202916666666667,NA,NA
SLB,2014,1172268295.92618,Solomon Islands,Oceania,250177,587079,NA,0.539,1996.7811758318385,NA,NA,NA,NA,3186086.6666666665,0.6990833333333333,13275.366248912931,NA
SLE,2014,5015157815.73406,Sierra Leone,Africa,2352629,7017144,0.6615610216129656,0.423,714.7007123886955,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
SLV,2014,22593470000,El Salvador,North America,2664049,6295128,1.1788834941513013,0.67,3589.040604098916,PC_PRYENRGSUPPLY,50.76,NA,NA,24263924.260869566,0.739,13236.124545842073,NA
SRB,2014,47062205546.5,Serbia,Europe,3127619,7130576,1.7486640341540058,0.775,6600.056649911592,PC_PRYENRGSUPPLY,15.11,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
STP,2014,348941656.435664,Sao Tome and Principe,Africa,65842,195727,1.0347706839345476,0.567,1782.797756240396,NA,NA,NA,NA,NA,0.5331020408163265,NA,NA
SUR,2014,5240606060.60606,Suriname,South America,207202,553273,2.1576313911747262,0.718,9472.007599514272,NA,NA,1.78663973262093,16732535.666666666,34022655.333333336,0.74575,9655.316437672125,NA
SVK,2014,100948236941.182,Slovakia,Europe,2724051,5418649,2.57316501015688,0.845,18629.779663008623,PC_PRYENRGSUPPLY,8.9,NA,NA,18454277.43478261,0.8493478260869566,33018.04265828828,NA
